status,match_type,old_url,old_slug,species_id,spanish_name,current_slug,suggested_slug,order,family
OK,EXACT_SLUG,Accipitriformes/Fotos_AguiluchoComun.html,AguiluchoComun,SP_0458,Aguilucho Común,AguiluchoComun,,Accipitriformes,
OK,EXACT_SLUG,Accipitriformes/Fotos_AguiluchoLangostero.html,AguiluchoLangostero,SP_0465,Aguilucho Langostero,AguiluchoLangostero,,Accipitriformes,
OK,EXACT_SLUG,Accipitriformes/Fotos_AguiluchoPampa.html,AguiluchoPampa,SP_0447,Aguilucho Pampa,AguiluchoPampa,,Accipitriformes,
OK,EXACT_SLUG,Accipitriformes/Fotos_Caracolero.html,Caracolero,SP_0448,Caracolero,Caracolero,,Accipitriformes,
OK,EXACT_SLUG,Accipitriformes/Fotos_EsparveroComun.html,EsparveroComun,SP_0437,Esparvero Común,EsparveroComun,,Accipitriformes,
OK,EXACT_SLUG,Accipitriformes/Fotos_EsparveroPatagonico.html,EsparveroPatagonico,SP_0438,Esparvero Patagónico,EsparveroPatagonico,,Accipitriformes,
OK,EXACT_SLUG,Accipitriformes/Fotos_EsparveroVariado.html,EsparveroVariado,SP_0439,Esparvero Variado,EsparveroVariado,,Accipitriformes,
OK,EXACT_SLUG,Accipitriformes/Fotos_GavilanCeniciento.html,GavilanCeniciento,SP_0440,Gavilán Ceniciento,GavilanCeniciento,,Accipitriformes,
OK,EXACT_SLUG,Accipitriformes/Fotos_GavilanMixto.html,GavilanMixto,SP_0455,Gavilán Mixto,GavilanMixto,,Accipitriformes,
OK,EXACT_SLUG,Accipitriformes/Fotos_GavilanPlaneador.html,GavilanPlaneador,SP_0441,Gavilán Planeador,GavilanPlaneador,,Accipitriformes,
OK,EXACT_SLUG,Accipitriformes/Fotos_MilanoBlanco.html,MilanoBlanco,SP_0426,Milano Blanco,MilanoBlanco,,Accipitriformes,
OK,EXACT_SLUG,Accipitriformes/Fotos_MilanoPlomizo.html,MilanoPlomizo,SP_0444,Milano Plomizo,MilanoPlomizo,,Accipitriformes,
OK,EXACT_SLUG,Accipitriformes/Fotos_MilanoTijereta.html,MilanoTijereta,SP_0429,Milano Tijereta,MilanoTijereta,,Accipitriformes,
OK,EXACT_SLUG,Accipitriformes/Fotos_Taguato.html,Taguato,SP_0453,Taguató Común,Taguato,,Accipitriformes,
OK,EXACT_SLUG,Accipitriformes/Fotos_TaguatoNegro.html,TaguatoNegro,SP_0454,Taguató Negro,TaguatoNegro,,Accipitriformes,
OK,EXACT_SLUG,Anseriformes/Fotos_Caranca.html,Caranca,SP_0036,Caranca,Caranca,,Anseriformes,
OK,EXACT_SLUG,Anseriformes/Fotos_CauquenColorado.html,CauquenColorado,SP_0038,Cauquén Colorado,CauquenColorado,,Anseriformes,
OK,EXACT_SLUG,Anseriformes/Fotos_CauquenComun.html,CauquenComun,SP_0035,Cauquén Común,CauquenComun,,Anseriformes,
OK,EXACT_SLUG,Anseriformes/Fotos_CauquenReal.html,CauquenReal,SP_0037,Cauquén Real,CauquenReal,,Anseriformes,
OK,EXACT_SLUG,Anseriformes/Fotos_Chaja.html,Chaja,SP_0020,Chajá,Chaja,,Anseriformes,
OK,EXACT_SLUG,Anseriformes/Fotos_CisneCuelloNegro.html,CisneCuelloNegro,SP_0029,Cisne Cuello Negro,CisneCuelloNegro,,Anseriformes,
OK,EXACT_SLUG,Anseriformes/Fotos_Coscoroba.html,Coscoroba,SP_0028,Coscoroba,Coscoroba,,Anseriformes,
OK,EXACT_SLUG,Anseriformes/Fotos_Guayata.html,Guayata,SP_0034,Guayata,Guayata,,Anseriformes,
OK,EXACT_SLUG,Anseriformes/Fotos_PatoBarcino.html,PatoBarcino,SP_0059,Pato Barcino,PatoBarcino,,Anseriformes,
OK,EXACT_SLUG,Anseriformes/Fotos_PatoCabezaNegra.html,PatoCabezaNegra,SP_0024,Pato Cabeza Negra,PatoCabezaNegra,,Anseriformes,
OK,EXACT_SLUG,Anseriformes/Fotos_PatoCapuchino.html,PatoCapuchino,SP_0051,Pato Capuchino,PatoCapuchino,,Anseriformes,
OK,EXACT_SLUG,Anseriformes/Fotos_PatoColorado.html,PatoColorado,SP_0054,Pato Colorado,PatoColorado,,Anseriformes,
OK,EXACT_SLUG,Anseriformes/Fotos_PatoCreston.html,PatoCreston,SP_0043,Pato Crestón,PatoCreston,,Anseriformes,
OK,EXACT_SLUG,Anseriformes/Fotos_PatoCuchara.html,PatoCuchara,SP_0052,Pato Cuchara,PatoCuchara,,Anseriformes,
OK,EXACT_SLUG,Anseriformes/Fotos_PatoCutiri.html,PatoCutiri,SP_0045,Pato Cutirí,PatoCutiri,,Anseriformes,
OK,EXACT_SLUG,Anseriformes/Fotos_PatoDeAnteojos.html,PatoDeAnteojos,SP_0044,Pato de Anteojos,PatoDeAnteojos,,Anseriformes,
OK,EXACT_SLUG,Anseriformes/Fotos_PatoDeCollar.html,PatoDeCollar,SP_0031,Pato de Collar,PatoDeCollar,,Anseriformes,
OK,EXACT_SLUG,Anseriformes/Fotos_PatoFierro.html,PatoFierro,SP_0025,Pato Fierro,PatoFierro,,Anseriformes,
OK,EXACT_SLUG,Anseriformes/Fotos_PatoGargantilla.html,PatoGargantilla,SP_0057,Pato Gargantilla,PatoGargantilla,,Anseriformes,
OK,EXACT_SLUG,Anseriformes/Fotos_PatoMaicero.html,PatoMaicero,SP_0058,Pato Maicero,PatoMaicero,,Anseriformes,
OK,EXACT_SLUG,Anseriformes/Fotos_PatoOvero.html,PatoOvero,SP_0056,Pato Overo,PatoOvero,,Anseriformes,
OK,EXACT_SLUG,Anseriformes/Fotos_PatoPicazo.html,PatoPicazo,SP_0042,Pato Picazo,PatoPicazo,,Anseriformes,
OK,EXACT_SLUG,Anseriformes/Fotos_PatoPuneno.html,PatoPuneno,SP_0050,Pato Puneño,PatoPuneno,,Anseriformes,
OK,EXACT_SLUG,Anseriformes/Fotos_PatoReal.html,PatoReal,SP_0032,Pato Real,PatoReal,,Anseriformes,
OK,EXACT_SLUG,Anseriformes/Fotos_PatoZambullidorChico.html,PatoZambullidorChico,SP_0026,Pato Zambullidor Chico,PatoZambullidorChico,,Anseriformes,
OK,EXACT_SLUG,Anseriformes/Fotos_PatoZambullidorGrande.html,PatoZambullidorGrande,SP_0027,Pato Zambullidor Grande,PatoZambullidorGrande,,Anseriformes,
OK,EXACT_SLUG,Anseriformes/Fotos_QuetroAustral.html,QuetroAustral,SP_0047,Quetro Austral,QuetroAustral,,Anseriformes,
OK,EXACT_SLUG,Anseriformes/Fotos_QuetroCabezaBlanca.html,QuetroCabezaBlanca,SP_0049,Quetro Cabeza Blanca,QuetroCabezaBlanca,,Anseriformes,
OK,EXACT_SLUG,Anseriformes/Fotos_QuetroVolador.html,QuetroVolador,SP_0046,Quetro Volador,QuetroVolador,,Anseriformes,
OK,EXACT_SLUG,Anseriformes/Fotos_SiririColorado.html,SiririColorado,SP_0023,Sirirí Colorado,SiririColorado,,Anseriformes,
OK,EXACT_SLUG,Anseriformes/Fotos_SiririPampa.html,SiririPampa,SP_0021,Sirirí Pampa,SiririPampa,,Anseriformes,
OK,EXACT_SLUG,Anseriformes/Fotos_SiririVientreNegro.html,SiririVientreNegro,SP_0022,Sirirí Vientre Negro,SiririVientreNegro,,Anseriformes,
OK,EXACT_SLUG,Apodiformes/Fotos_VencejoBlanco.html,VencejoBlanco,SP_0358,Vencejo Blanco,VencejoBlanco,,Apodiformes,
OK,EXACT_SLUG,Apodiformes/Fotos_VencejoDeCascada.html,VencejoDeCascada,SP_0354,Vencejo de Cascada,VencejoDeCascada,,Apodiformes,
OK,EXACT_SLUG,Apodiformes/Fotos_VencejoDeCollar.html,VencejoDeCollar,SP_0350,Vencejo de Collar,VencejoDeCollar,,Apodiformes,
OK,EXACT_SLUG,Caprimulgiformes/Fotos_AtajacaminosChico.html,AtajacaminosChico,SP_0333,Atajacaminos Chico,AtajacaminosChico,,Caprimulgiformes,
OK,EXACT_SLUG,Caprimulgiformes/Fotos_AtajacaminosNanarca.html,AtajacaminosNanarca,SP_0334,Atajacaminos Ñañarca,AtajacaminosNanarca,,Caprimulgiformes,
OK,EXACT_SLUG,Caprimulgiformes/Fotos_AtajacaminosOcelado.html,AtajacaminosOcelado,SP_0340,Atajacaminos Ocelado,AtajacaminosOcelado,,Caprimulgiformes,
OK,EXACT_SLUG,Caprimulgiformes/Fotos_AtajacaminosTijera.html,AtajacaminosTijera,SP_0338,Atajacaminos Tijera,AtajacaminosTijera,,Caprimulgiformes,
OK,EXACT_SLUG,Caprimulgiformes/Fotos_Curiango.html,Curiango,SP_0331,Curiango,Curiango,,Caprimulgiformes,
OK,EXACT_SLUG,Caprimulgiformes/Fotos_Nacunda.html,Nacunda,SP_0343,Ñacundá,Nacunda,,Caprimulgiformes,
OK,EXACT_SLUG,Caprimulgiformes/Fotos_Urutau.html,Urutau,SP_0348,Urutaú Coludo,Urutau,,Caprimulgiformes,
OK,EXACT_SLUG,Cathartiformes/Fotos_CondorAndino.html,CondorAndino,SP_0419,Cóndor Andino,CondorAndino,,Cathartiformes,
OK,EXACT_SLUG,Cathartiformes/Fotos_JoteCabezaAmarilla.html,JoteCabezaAmarilla,SP_0422,Jote Cabeza Amarilla,JoteCabezaAmarilla,,Cathartiformes,
OK,EXACT_SLUG,Cathartiformes/Fotos_JoteCabezaColorada.html,JoteCabezaColorada,SP_0421,Jote Cabeza Colorada,JoteCabezaColorada,,Cathartiformes,
OK,EXACT_SLUG,Cathartiformes/Fotos_JoteCabezaNegra.html,JoteCabezaNegra,SP_0420,Jote Cabeza Negra,JoteCabezaNegra,,Cathartiformes,
OK,EXACT_SLUG,Cathartiformes/Fotos_JoteReal.html,JoteReal,SP_0418,Jote Real,JoteReal,,Cathartiformes,
OK,EXACT_SLUG,Ciconiiformes/Fotos_CiguenaAmericana.html,CiguenaAmericana,SP_0293,Cigüeña Americana,CiguenaAmericana,,Ciconiiformes,
OK,EXACT_SLUG,Ciconiiformes/Fotos_Tuyuyu.html,Tuyuyu,SP_0291,Tuyuyú,Tuyuyu,,Ciconiiformes,
OK,EXACT_SLUG,Ciconiiformes/Fotos_Yabiru.html,Yabiru,SP_0292,Yabirú,Yabiru,,Ciconiiformes,
OK,EXACT_SLUG,Columbiformes/Fotos_PalomaColorada.html,PalomaColorada,SP_0111,Paloma Colorada,PalomaColorada,,Columbiformes,
OK,EXACT_SLUG,Columbiformes/Fotos_PalomaDomestica.html,PalomaDomestica,SP_0118,Paloma Doméstica,PalomaDomestica,,Columbiformes,
OK,EXACT_SLUG,Columbiformes/Fotos_PalomaPicazuro.html,PalomaPicazuro,SP_0113,Paloma Picazuró,PalomaPicazuro,,Columbiformes,
OK,EXACT_SLUG,Columbiformes/Fotos_PalomitaCordillerana.html,PalomitaCordillerana,SP_0097,Palomita Cordillerana,PalomitaCordillerana,,Columbiformes,
OK,EXACT_SLUG,Columbiformes/Fotos_PalomitaMoteada.html,PalomitaMoteada,SP_0095,Palomita Moteada,PalomitaMoteada,,Columbiformes,
OK,EXACT_SLUG,Columbiformes/Fotos_TorcacitaColorada.html,TorcacitaColorada,SP_0100,Torcacita Colorada,TorcacitaColorada,,Columbiformes,
OK,EXACT_SLUG,Columbiformes/Fotos_TorcacitaComun.html,TorcacitaComun,SP_0102,Torcacita Común,TorcacitaComun,,Columbiformes,
OK,EXACT_SLUG,Columbiformes/Fotos_TorcacitaEscamada.html,TorcacitaEscamada,SP_0101,Torcacita Escamada,TorcacitaEscamada,,Columbiformes,
OK,EXACT_SLUG,Columbiformes/Fotos_TorcazaAlaBlanca.html,TorcazaAlaBlanca,SP_0108,Torcaza Ala Blanca,TorcazaAlaBlanca,,Columbiformes,
OK,EXACT_SLUG,Columbiformes/Fotos_TorcazaComun.html,TorcazaComun,SP_0109,Torcaza Común,TorcazaComun,,Columbiformes,
OK,EXACT_SLUG,Columbiformes/Fotos_YerutiComun.html,YerutiComun,SP_0105,Yerutí Común,YerutiComun,,Columbiformes,
OK,EXACT_SLUG,Coraciiformes/Fotos_Burgo.html,Burgo,SP_0471,Burgo,Burgo,,Coraciiformes,
OK,EXACT_SLUG,Coraciiformes/Fotos_MartinPescadorChico.html,MartinPescadorChico,SP_0475,Martín Pescador Chico,MartinPescadorChico,,Coraciiformes,
OK,EXACT_SLUG,Coraciiformes/Fotos_MartinPescadorGrande.html,MartinPescadorGrande,SP_0472,Martín Pescador Grande,MartinPescadorGrande,,Coraciiformes,
OK,EXACT_SLUG,Coraciiformes/Fotos_MartinPescadorMediano.html,MartinPescadorMediano,SP_0473,Martín Pescador Mediano,MartinPescadorMediano,,Coraciiformes,
OK,EXACT_SLUG,Coraciiformes/Fotos_Yeruva.html,Yeruva,SP_0470,Yeruvá,Yeruva,,Coraciiformes,
OK,EXACT_SLUG,Cuculiformes/Fotos_AnoChico.html,AnoChico,SP_0082,Anó Chico,AnoChico,,Cuculiformes,
OK,EXACT_SLUG,Cuculiformes/Fotos_AnoPicoSurcado.html,AnoPicoSurcado,SP_0083,Anó Pico Surcado,AnoPicoSurcado,,Cuculiformes,
OK,EXACT_SLUG,Cuculiformes/Fotos_Crespin.html,Crespin,SP_0084,Crespín,Crespin,,Cuculiformes,
OK,EXACT_SLUG,Cuculiformes/Fotos_CuclilloCanela.html,CuclilloCanela,SP_0089,Cuclillo Canela,CuclilloCanela,,Cuculiformes,
OK,EXACT_SLUG,Cuculiformes/Fotos_CuclilloChico.html,CuclilloChico,SP_0087,Cuclillo Chico,CuclilloChico,,Cuculiformes,
OK,EXACT_SLUG,Cuculiformes/Fotos_Pirincho.html,Pirincho,SP_0080,Pirincho,Pirincho,,Cuculiformes,
OK,EXACT_SLUG,Cuculiformes/Fotos_Tingazu.html,Tingazu,SP_0088,Tingazú,Tingazu,,Cuculiformes,
OK,EXACT_SLUG,Cuculiformes/Fotos_YasiyatereGrande.html,YasiyatereGrande,SP_0085,Yasiyateré Grande,YasiyatereGrande,,Cuculiformes,
OK,EXACT_SLUG,Falconiformes/Fotos_Carancho.html,Carancho,SP_0519,Carancho,Carancho,,Falconiformes,
OK,EXACT_SLUG,Falconiformes/Fotos_Chimachima.html,Chimachima,SP_0520,Chimachima,Chimachima,,Falconiformes,
OK,EXACT_SLUG,Falconiformes/Fotos_Chimango.html,Chimango,SP_0521,Chimango,Chimango,,Falconiformes,
OK,EXACT_SLUG,Falconiformes/Fotos_HalconNegroChico.html,HalconNegroChico,SP_0527,Halcón Negro Chico,HalconNegroChico,,Falconiformes,
OK,EXACT_SLUG,Falconiformes/Fotos_HalconPlomizo.html,HalconPlomizo,SP_0528,Halcón Plomizo,HalconPlomizo,,Falconiformes,
OK,EXACT_SLUG,Falconiformes/Fotos_HalconcitoColorado.html,HalconcitoColorado,SP_0525,Halconcito Colorado,HalconcitoColorado,,Falconiformes,
OK,EXACT_SLUG,Falconiformes/Fotos_HalconcitoGris.html,HalconcitoGris,SP_0518,Halconcito Gris,HalconcitoGris,,Falconiformes,
OK,EXACT_SLUG,Falconiformes/Fotos_MatamicoAndino.html,MatamicoAndino,SP_0522,Matamico Andino,MatamicoAndino,,Falconiformes,
OK,EXACT_SLUG,Falconiformes/Fotos_MatamicoBlanco.html,MatamicoBlanco,SP_0523,Matamico Blanco,MatamicoBlanco,,Falconiformes,
OK,EXACT_SLUG,Falconiformes/Fotos_MilanoBlanco.html,MilanoBlanco,SP_0426,Milano Blanco,MilanoBlanco,,Falconiformes,
OK,EXACT_SLUG,Galbuliformes/Fotos_ChacuruCaraNegra.html,ChacuruCaraNegra,SP_0476,Chacurú Cara Negra,ChacuruCaraNegra,,Galbuliformes,
OK,EXACT_SLUG,Galbuliformes/Fotos_ChacuruGrande.html,ChacuruGrande,SP_0479,Chacurú Grande,ChacuruGrande,,Galbuliformes,
OK,EXACT_SLUG,Galbuliformes/Fotos_Durmili.html,Durmili,SP_0477,Durmilí,Durmili,,Galbuliformes,
OK,EXACT_SLUG,Galliformes/Fotos_Charata.html,Charata,SP_0067,Charata,Charata,,Galliformes,
OK,EXACT_SLUG,Galliformes/Fotos_PavaDeMonteAlisera.html,PavaDeMonteAlisera,SP_0063,Pava de Monte Alisera,PavaDeMonteAlisera,,Galliformes,
OK,EXACT_SLUG,Galliformes/Fotos_PavaDeMonteComun.html,PavaDeMonteComun,SP_0064,Pava de Monte Común,PavaDeMonteComun,,Galliformes,
OK,EXACT_SLUG,Galliformes/Fotos_PavaDeMonteYunguena.html,PavaDeMonteYunguena,SP_0065,Pava de Monte Yungueña,PavaDeMonteYunguena,,Galliformes,
OK,EXACT_SLUG,Galliformes/Fotos_Yacupoi.html,Yacupoi,SP_0062,Yacupoí,Yacupoi,,Galliformes,
OK,EXACT_SLUG,Galliformes/Fotos_Yacutinga.html,Yacutinga,SP_0060,Yacutinga,Yacutinga,,Galliformes,
OK,EXACT_SLUG,Passeriformes/Tityridae/Fotos_AnambeCastano.html,AnambeCastano,SP_0576,Anambé Castaño,AnambeCastano,,Passeriformes,Tityridae
OK,EXACT_SLUG,Passeriformes/Tityridae/Fotos_AnambeComun.html,AnambeComun,SP_0577,Anambé Común,AnambeComun,,Passeriformes,Tityridae
OK,EXACT_SLUG,Passeriformes/Tityridae/Fotos_AnambeGrande.html,AnambeGrande,SP_0578,Anambé Grande,AnambeGrande,,Passeriformes,Tityridae
OK,EXACT_SLUG,Passeriformes/Tityridae/Fotos_AnambeVerdoso.html,AnambeVerdoso,SP_0575,Anambé Verdoso,AnambeVerdoso,,Passeriformes,Tityridae
OK,EXACT_SLUG,Passeriformes/Parulidae/Fotos_AraneroCaraNegra.html,AraneroCaraNegra,SP_0957,Arañero Cara Negra,AraneroCaraNegra,,Passeriformes,Parulidae
OK,EXACT_SLUG,Passeriformes/Parulidae/Fotos_AraneroCoronaRojiza.html,AraneroCoronaRojiza,SP_0968,Arañero Corona Rojiza,AraneroCoronaRojiza,,Passeriformes,Parulidae
OK,EXACT_SLUG,Passeriformes/Parulidae/Fotos_AraneroCoronadoChico.html,AraneroCoronadoChico,SP_0966,Arañero Coronado Chico,AraneroCoronadoChico,,Passeriformes,Parulidae
OK,EXACT_SLUG,Passeriformes/Parulidae/Fotos_AraneroCoronadoGrande.html,AraneroCoronadoGrande,SP_0965,Arañero Coronado Grande,AraneroCoronadoGrande,,Passeriformes,Parulidae
OK,EXACT_SLUG,Passeriformes/Parulidae/Fotos_AraneroEstriado.html,AraneroEstriado,SP_0960,Arañero Estriado,AraneroEstriado,,Passeriformes,Parulidae
OK,EXACT_SLUG,Passeriformes/Parulidae/Fotos_AraneroRibereno.html,AraneroRibereno,SP_0964,Arañero Ribereño,AraneroRibereno,,Passeriformes,Parulidae
OK,EXACT_SLUG,Passeriformes/Parulidae/Fotos_AraneroSilbon.html,AraneroSilbon,SP_0962,Arañero Silbón,AraneroSilbon,,Passeriformes,Parulidae
OK,EXACT_SLUG,Passeriformes/Furnariidae-Dendro/Fotos_Arapasu.html,Arapasu,SP_0759,Arapasú,Arapasu,,Passeriformes,Furnariidae-Dendro
OK,EXACT_SLUG,Passeriformes/Tityridae/Fotos_BailarinOlivaceo.html,BailarinOlivaceo,SP_0570,Bailarín Oliváceo,BailarinOlivaceo,,Passeriformes,Tityridae
OK,EXACT_SLUG,Passeriformes/Tityridae/Fotos_BailarinVerde.html,BailarinVerde,SP_0580,Bailarín Verde,BailarinVerde,,Passeriformes,Tityridae
OK,EXACT_SLUG,Passeriformes/Furnariidae-Furn/Fotos_BandurritaChaquena.html,BandurritaChaquena,SP_0786,Bandurrita Chaqueña,BandurritaChaquena,,Passeriformes,Furnariidae-Furn
OK,EXACT_SLUG,Passeriformes/Furnariidae-Phyl/Fotos_BandurritaColaCastana.html,BandurritaColaCastana,SP_0773,Bandurrita Cola Castaña,BandurritaColaCastana,,Passeriformes,Furnariidae-Phyl
OK,EXACT_SLUG,Passeriformes/Furnariidae-Phyl/Fotos_BandurritaPatagonica.html,BandurritaPatagonica,SP_0775,Bandurrita Patagónica,BandurritaPatagonica,,Passeriformes,Furnariidae-Phyl
OK,EXACT_SLUG,Passeriformes/Furnariidae-Phyl/Fotos_BandurritaPicoRecto.html,BandurritaPicoRecto,SP_0774,Bandurrita Pico Recto,BandurritaPicoRecto,,Passeriformes,Furnariidae-Phyl
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_Barullero.html,Barullero,SP_0600,Barullero,Barullero,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Thamnophilidae/Fotos_BataraCopeton.html,BataraCopeton,SP_0723,Batará Copetón,BataraCopeton,,Passeriformes,Thamnophilidae
OK,EXACT_SLUG,Passeriformes/Thamnophilidae/Fotos_BataraEstriado.html,BataraEstriado,SP_0718,Batará Estriado,BataraEstriado,,Passeriformes,Thamnophilidae
OK,EXACT_SLUG,Passeriformes/Thamnophilidae/Fotos_BataraGoteado.html,BataraGoteado,SP_0721,Batará Goteado,BataraGoteado,,Passeriformes,Thamnophilidae
OK,EXACT_SLUG,Passeriformes/Thamnophilidae/Fotos_BataraNegro.html,BataraNegro,SP_0734,Batará Negro,BataraNegro,,Passeriformes,Thamnophilidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_BenteveoChico.html,BenteveoChico,SP_0653,Benteveo Chico,BenteveoChico,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_BenteveoComun.html,BenteveoComun,SP_0647,Benteveo Común,BenteveoComun,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_BenteveoMediano.html,BenteveoMediano,SP_0649,Benteveo Mediano,BenteveoMediano,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_BenteveoRayado.html,BenteveoRayado,SP_0651,Benteveo Rayado,BenteveoRayado,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_BirroChico.html,BirroChico,SP_0598,Birro Chico,BirroChico,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_BirroComun.html,BirroComun,SP_0597,Birro Común,BirroComun,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Icteridae/Fotos_Boyerito.html,Boyerito,SP_0941,Boyerito,Boyerito,,Passeriformes,Icteridae
OK,EXACT_SLUG,Passeriformes/Icteridae/Fotos_BoyeroAlaAmarilla.html,BoyeroAlaAmarilla,SP_0939,Boyero Ala Amarilla,BoyeroAlaAmarilla,,Passeriformes,Icteridae
OK,EXACT_SLUG,Passeriformes/Icteridae/Fotos_BoyeroCacique.html,BoyeroCacique,SP_0940,Boyero Cacique,BoyeroCacique,,Passeriformes,Icteridae
OK,EXACT_SLUG,Passeriformes/Icteridae/Fotos_BoyeroNegro.html,BoyeroNegro,SP_0938,Boyero Negro,BoyeroNegro,,Passeriformes,Icteridae
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_BrasitaDeFuego.html,BrasitaDeFuego,SP_0982,Brasita de Fuego,BrasitaDeFuego,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_BurlistoCastano.html,BurlistoCastano,SP_0638,Burlisto Castaño,BurlistoCastano,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_BurlistoColaCastana.html,BurlistoColaCastana,SP_0642,Burlisto Cola Castaña,BurlistoColaCastana,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_BurlistoCopeton.html,BurlistoCopeton,SP_0679,Burlisto Copetón,BurlistoCopeton,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_BurlistoCoronaNegra.html,BurlistoCoronaNegra,SP_0639,Burlisto Corona Negra,BurlistoCoronaNegra,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_BurlistoPicoCanela.html,BurlistoPicoCanela,SP_0640,Burlisto Pico Canela,BurlistoPicoCanela,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_BurlistoPicoNegro.html,BurlistoPicoNegro,SP_0641,Burlisto Pico Negro,BurlistoPicoNegro,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Fringillidae/Fotos_CabecitanegraAndino.html,CabecitanegraAndino,SP_0921,Cabecitanegra Andino,CabecitanegraAndino,,Passeriformes,Fringillidae
OK,EXACT_SLUG,Passeriformes/Fringillidae/Fotos_CabecitanegraAustral.html,CabecitanegraAustral,SP_0922,Cabecitanegra Austral,CabecitanegraAustral,,Passeriformes,Fringillidae
OK,EXACT_SLUG,Passeriformes/Fringillidae/Fotos_CabecitanegraComun.html,CabecitanegraComun,SP_0919,Cabecitanegra Común,CabecitanegraComun,,Passeriformes,Fringillidae
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_CachiloCanela.html,CachiloCanela,SP_1056,Cachilo Canela,CachiloCanela,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Emberizidae/Fotos_CachiloCejaAmarilla.html,CachiloCejaAmarilla,SP_0924,Cachilo Ceja Amarilla,CachiloCejaAmarilla,,Passeriformes,Emberizidae
OK,EXACT_SLUG,Passeriformes/Emberizidae/Fotos_CachiloCoronaCastana.html,CachiloCoronaCastana,SP_0926,Cachilo Corona Castaña,CachiloCoronaCastana,,Passeriformes,Emberizidae
OK,EXACT_SLUG,Passeriformes/Motacillidae/Fotos_CachirlaChica.html,CachirlaChica,SP_0901,Cachirla Chica,CachirlaChica,,Passeriformes,Motacillidae
OK,EXACT_SLUG,Passeriformes/Motacillidae/Fotos_CachirlaComun.html,CachirlaComun,SP_0909,Cachirla Común,CachirlaComun,,Passeriformes,Motacillidae
OK,EXACT_SLUG,Passeriformes/Motacillidae/Fotos_CachirlaPalida.html,CachirlaPalida,SP_0905,Cachirla Pálida,CachirlaPalida,,Passeriformes,Motacillidae
OK,EXACT_SLUG,Passeriformes/Motacillidae/Fotos_CachirlaPunena.html,CachirlaPunena,SP_0903,Cachirla Puneña,CachirlaPunena,,Passeriformes,Motacillidae
OK,EXACT_SLUG,Passeriformes/Motacillidae/Fotos_CachirlaUnaCorta.html,CachirlaUnaCorta,SP_0902,Cachirla Uña Corta,CachirlaUnaCorta,,Passeriformes,Motacillidae
OK,EXACT_SLUG,Passeriformes/Furnariidae-Sina/Fotos_CacholoteCastano.html,CacholoteCastano,SP_0829,Cacholote Castaño,CacholoteCastano,,Passeriformes,Furnariidae-Sina
OK,EXACT_SLUG,Passeriformes/Furnariidae-Sina/Fotos_CacholotePardo.html,CacholotePardo,SP_0830,Cacholote Pardo,CacholotePardo,,Passeriformes,Furnariidae-Sina
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_CachuditoPicoAmarillo.html,CachuditoPicoAmarillo,SP_0634,Cachudito Pico Amarillo,CachuditoPicoAmarillo,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_CachuditoPicoNegro.html,CachuditoPicoNegro,SP_0635,Cachudito Pico Negro,CachuditoPicoNegro,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Mimidae/Fotos_CalandriaCastana.html,CalandriaCastana,SP_0880,Calandria Castaña,CalandriaCastana,,Passeriformes,Mimidae
OK,EXACT_SLUG,Passeriformes/Mimidae/Fotos_CalandriaGrande.html,CalandriaGrande,SP_0878,Calandria Grande,CalandriaGrande,,Passeriformes,Mimidae
OK,EXACT_SLUG,Passeriformes/Mimidae/Fotos_CalandriaMora.html,CalandriaMora,SP_0877,Calandria Mora,CalandriaMora,,Passeriformes,Mimidae
